COUNTY,Store #,BusinessName,CITY,Date Range,Calendar Date,Month,Year,Consumer Sales,Licensee Sales,Store Count,Total Sales
Multnomah,1186,O L C C AGENCY 186,PORTLAND,TRUE,1/1/2021,1,2021,384571.87,17984.9,1,402556.77
Multnomah,1183,Powell Liquor Store,PORTLAND,TRUE,1/1/2021,1,2021,302280.45,24110.25,1,326390.7
Multnomah,1170,11th Ave Liquor,PORTLAND,TRUE,1/1/2021,1,2021,348397.23,51572.4,1,399969.63
Multnomah,1155,Hawthorne Spirits Inc,PORTLAND,TRUE,1/1/2021,1,2021,391799.45,45185.45,1,436984.9
Multnomah,1112,Macadam Liquor Store,PORTLAND,TRUE,1/1/2021,1,2021,147527.81,5186.9,1,152714.71
Polk,1016,Dallas Liquor,DALLAS,TRUE,1/1/2021,1,2021,221040.25,4733.2,1,225773.45
Polk,1282,O L C C AGENCY 282,GRAND RONDE,TRUE,1/1/2021,1,2021,53606,0,1,53606
Polk,1054,O L C C AGENCY 54,INDEPENDENCE,TRUE,1/1/2021,1,2021,157323.36,8610.45,1,165933.81
Polk,1177,Liquor Depot,SALEM,TRUE,1/1/2021,1,2021,349324.45,27612.85,1,376937.3
Washington,1237,Hyland Hills Liquor,BEAVERTON,TRUE,1/1/2021,1,2021,218826.45,25626.3,1,244452.75
Washington,1250,Murray Scholls Liquor,BEAVERTON,TRUE,1/1/2021,1,2021,380036.44,0,1,380036.44
Washington,1086,Progress Liquor,BEAVERTON,TRUE,1/1/2021,1,2021,271310.23,7786.95,1,279097.18
Yamhill,1039,Amity Market-Sunny,AMITY,TRUE,1/1/2021,1,2021,74163.05,1936.25,1,76099.3
Yamhill,1053,Sheridan Drug,SHERIDAN,TRUE,1/1/2021,1,2021,52814.5,6352.45,1,59166.95
Yamhill,1147,Willamina Liquor Store,WILLAMINA,TRUE,1/1/2021,1,2021,46293.81,384.15,1,46677.96
Benton,1219,North Albany Spirits Liquor St,ALBANY,TRUE,2/1/2021,2,2021,136536.45,29583.1,1,166119.55
Benton,1194,Cork & Bottle Shoppe,CORVALLIS,TRUE,2/1/2021,2,2021,302124.8,9698.4,1,311823.2
Benton,1228,O L C C AGENCY 228,CORVALLIS,TRUE,2/1/2021,2,2021,305778.05,33339.1,1,339117.15
Benton,1062,Philomath Liquor Mixers & More,PHILOMATH,TRUE,2/1/2021,2,2021,123347.05,15743.45,1,139090.5
Clackamas,1098,Liquor World,HAPPY VALLEY,TRUE,2/1/2021,2,2021,413907.75,78740.8,1,492648.55
Clackamas,1158,Lake Grove Liquor,LAKE OSWEGO,TRUE,2/1/2021,2,2021,305540.22,18614.7,1,324154.92
Clackamas,1105,Oak Grove Liquor,MILWAUKIE,TRUE,2/1/2021,2,2021,349455.84,14780.15,1,364235.99
Clackamas,1184,O L C C AGENCY 184,WILSONVILLE,TRUE,2/1/2021,2,2021,213965.7,13954.6,1,227920.3
Lincoln,1020,Depoe Bay Liquor Store,DEPOE BAY,TRUE,2/1/2021,2,2021,63853.15,19794,1,83647.15
Lincoln,1023,Kenny's  I G A,LINCOLN CITY,TRUE,2/1/2021,2,2021,93940.53,15347.8,1,109288.33
Lincoln,1091,Liquor Outlet,LINCOLN CITY,TRUE,2/1/2021,2,2021,313153.12,47254.15,1,360407.27
Lincoln,1022,O L C C AGENCY 22,NEWPORT,TRUE,2/1/2021,2,2021,315725.41,64623.85,1,380349.26
Lincoln,1284,Rose Lodge Market & Liquor,OTIS,TRUE,2/1/2021,2,2021,35201.59,89.7,1,35291.29
Lincoln,1024,Mike's Mercantile,TOLEDO,TRUE,2/1/2021,2,2021,45286.89,906.05,1,46192.94
Lincoln,1045,Waldport Liquor Store,WALDPORT,TRUE,2/1/2021,2,2021,114968.7,16067.25,1,131035.95
Linn,1103,Albany Liquor,ALBANY,TRUE,2/1/2021,2,2021,372101.59,16486.2,1,388587.79
Linn,1263,Cork & Bottle Shoppe,ALBANY,TRUE,2/1/2021,2,2021,235071.2,21413.3,1,256484.5
Linn,1267,O L C C AGENCY 267,SCIO,TRUE,2/1/2021,2,2021,39472.5,0,1,39472.5
Marion,1007,Santiam Sports Center,MILL CITY,TRUE,2/1/2021,2,2021,47150.52,273.3,1,47423.82
Marion,1231,Liquor Depot Downtown,SALEM,TRUE,2/1/2021,2,2021,122259.1,36396.55,1,158655.65
Marion,1017,South Salem Liquor Mart,SALEM,TRUE,2/1/2021,2,2021,258389.08,24725.2,1,283114.28
Marion,1141,North Salem Beverage,SALEM,TRUE,2/1/2021,2,2021,262139.55,10282.65,1,272422.2
Marion,1198,"Battlecreek Liquor Outlet, Inc",SALEM,TRUE,2/1/2021,2,2021,557394.97,20003.2,1,577398.17
Marion,1283,Sunrise Liquor,SALEM,TRUE,2/1/2021,2,2021,268989.14,0,1,268989.14
Marion,1008,Silverton Beverage,SILVERTON,TRUE,2/1/2021,2,2021,178517.35,17073.1,1,195590.45
Marion,1132,Stayton Liquor,STAYTON,TRUE,2/1/2021,2,2021,243194.1,27906.3,1,271100.4
Multnomah,1255,O L C C AGENCY 255,CORBETT,TRUE,2/1/2021,2,2021,18435.6,0,1,18435.6
Multnomah,1186,O L C C AGENCY 186,PORTLAND,TRUE,2/1/2021,2,2021,373990.93,50308.5,1,424299.43
Multnomah,1183,Powell Liquor Store,PORTLAND,TRUE,2/1/2021,2,2021,308506.55,45662.8,1,354169.35
Multnomah,1170,11th Ave Liquor,PORTLAND,TRUE,2/1/2021,2,2021,366015.53,77219.6,1,443235.13
Multnomah,1155,Hawthorne Spirits Inc,PORTLAND,TRUE,2/1/2021,2,2021,420050.05,55136.65,1,475186.7
Multnomah,1112,Macadam Liquor Store,PORTLAND,TRUE,2/1/2021,2,2021,145918.66,13901.55,1,159820.21
Polk,1282,O L C C AGENCY 282,GRAND RONDE,TRUE,2/1/2021,2,2021,52832.74,0,1,52832.74
Polk,1054,O L C C AGENCY 54,INDEPENDENCE,TRUE,2/1/2021,2,2021,141454.2,10086.8,1,151541
Polk,1177,Liquor Depot,SALEM,TRUE,2/1/2021,2,2021,340148.14,42356.05,1,382504.19
Washington,1237,Hyland Hills Liquor,BEAVERTON,TRUE,2/1/2021,2,2021,206221.1,43547.75,1,249768.85
Washington,1250,Murray Scholls Liquor,BEAVERTON,TRUE,2/1/2021,2,2021,398473.78,253.3,1,398727.08
Washington,1086,Progress Liquor,BEAVERTON,TRUE,2/1/2021,2,2021,242169.7,21704.65,1,263874.35
Yamhill,1039,Amity Market-Sunny,AMITY,TRUE,2/1/2021,2,2021,64703.55,1188.6,1,65892.15
Yamhill,1053,Sheridan Drug,SHERIDAN,TRUE,2/1/2021,2,2021,51134.22,10463.75,1,61597.97
Yamhill,1147,Willamina Liquor Store,WILLAMINA,TRUE,2/1/2021,2,2021,41922.95,572.55,1,42495.5
Benton,1219,North Albany Spirits Liquor St,ALBANY,TRUE,3/1/2021,3,2021,148858.25,45535.05,1,194393.3
Benton,1194,Cork & Bottle Shoppe,CORVALLIS,TRUE,3/1/2021,3,2021,331877.55,28470.1,1,360347.65
Benton,1228,O L C C AGENCY 228,CORVALLIS,TRUE,3/1/2021,3,2021,320400.31,63643.75,1,384044.06
Benton,1062,Philomath Liquor Mixers & More,PHILOMATH,TRUE,3/1/2021,3,2021,127486.3,25357.2,1,152843.5
Clackamas,1098,Liquor World,HAPPY VALLEY,TRUE,3/1/2021,3,2021,480870.77,169113,1,649983.77
Clackamas,1158,Lake Grove Liquor,LAKE OSWEGO,TRUE,3/1/2021,3,2021,317416.55,24640.65,1,342057.2
Clackamas,1105,Oak Grove Liquor,MILWAUKIE,TRUE,3/1/2021,3,2021,439784.19,29734,1,469518.19
Clackamas,1184,O L C C AGENCY 184,WILSONVILLE,TRUE,3/1/2021,3,2021,204569.8,21329.65,1,225899.45
Lincoln,1020,Depoe Bay Liquor Store,DEPOE BAY,TRUE,3/1/2021,3,2021,66649.98,23178.35,1,89828.33
Lincoln,1091,Liquor Outlet,LINCOLN CITY,TRUE,3/1/2021,3,2021,336864.69,55651.35,1,392516.04
Lincoln,1022,O L C C AGENCY 22,NEWPORT,TRUE,3/1/2021,3,2021,357035,84126.3,1,441161.3
Lincoln,1284,Rose Lodge Market & Liquor,OTIS,TRUE,3/1/2021,3,2021,44779.59,0,1,44779.59
Lincoln,1024,Mike's Mercantile,TOLEDO,TRUE,3/1/2021,3,2021,54065.45,1148.2,1,55213.65
Lincoln,1045,Waldport Liquor Store,WALDPORT,TRUE,3/1/2021,3,2021,127999.08,20448.9,1,148447.98
Linn,1103,Albany Liquor,ALBANY,TRUE,3/1/2021,3,2021,406492.43,23428.5,1,429920.93
Linn,1263,Cork & Bottle Shoppe,ALBANY,TRUE,3/1/2021,3,2021,256986.25,33250.8,1,290237.05
Linn,1267,O L C C AGENCY 267,SCIO,TRUE,3/1/2021,3,2021,42224.43,0,1,42224.43
Marion,1231,Liquor Depot Downtown,SALEM,TRUE,3/1/2021,3,2021,103837.8,54982.85,1,158820.65
Marion,1141,North Salem Beverage,SALEM,TRUE,3/1/2021,3,2021,299027.8,31281.7,1,330309.5
Marion,1198,"Battlecreek Liquor Outlet, Inc",SALEM,TRUE,3/1/2021,3,2021,586820.3,30581.15,1,617401.45
Marion,1283,Sunrise Liquor,SALEM,TRUE,3/1/2021,3,2021,280193.2,10912.35,1,291105.55
Marion,1008,Silverton Beverage,SILVERTON,TRUE,3/1/2021,3,2021,196429.9,29880.5,1,226310.4
Marion,1132,Stayton Liquor,STAYTON,TRUE,3/1/2021,3,2021,263762.4,40824.7,1,304587.1
Multnomah,1255,O L C C AGENCY 255,CORBETT,TRUE,3/1/2021,3,2021,18473.8,0,1,18473.8
Multnomah,1186,O L C C AGENCY 186,PORTLAND,TRUE,3/1/2021,3,2021,383978.19,79882.65,1,463860.84
Multnomah,1183,Powell Liquor Store,PORTLAND,TRUE,3/1/2021,3,2021,320829.01,86228.15,1,407057.16
Multnomah,1170,11th Ave Liquor,PORTLAND,TRUE,3/1/2021,3,2021,341953.63,166790.05,1,508743.68
Multnomah,1155,Hawthorne Spirits Inc,PORTLAND,TRUE,3/1/2021,3,2021,406995.07,81759,1,488754.07
Multnomah,1112,Macadam Liquor Store,PORTLAND,TRUE,3/1/2021,3,2021,151687.98,24620.45,1,176308.43
Polk,1282,O L C C AGENCY 282,GRAND RONDE,TRUE,3/1/2021,3,2021,56111.58,1231.75,1,57343.33
Polk,1054,O L C C AGENCY 54,INDEPENDENCE,TRUE,3/1/2021,3,2021,164728.12,21272.1,1,186000.22
Polk,1177,Liquor Depot,SALEM,TRUE,3/1/2021,3,2021,356370.62,85345.2,1,441715.82
Washington,1237,Hyland Hills Liquor,BEAVERTON,TRUE,3/1/2021,3,2021,217671.14,77826.75,1,295497.89
Washington,1250,Murray Scholls Liquor,BEAVERTON,TRUE,3/1/2021,3,2021,396772.31,848.95,1,397621.26
Washington,1086,Progress Liquor,BEAVERTON,TRUE,3/1/2021,3,2021,286682.02,34563.45,1,321245.47
Yamhill,1039,Amity Market-Sunny,AMITY,TRUE,3/1/2021,3,2021,69792.65,3380.35,1,73173
Yamhill,1053,Sheridan Drug,SHERIDAN,TRUE,3/1/2021,3,2021,58363.5,20976.6,1,79340.1
Yamhill,1147,Willamina Liquor Store,WILLAMINA,TRUE,3/1/2021,3,2021,48940.49,1766.85,1,50707.34
Benton,1219,North Albany Spirits Liquor St,ALBANY,TRUE,4/1/2021,4,2021,154907.18,42570.15,1,197477.33
Benton,1194,Cork & Bottle Shoppe,CORVALLIS,TRUE,4/1/2021,4,2021,327641.9,30481.9,1,358123.8
Benton,1228,O L C C AGENCY 228,CORVALLIS,TRUE,4/1/2021,4,2021,339566.21,81646.15,1,421212.36
Benton,1062,Philomath Liquor Mixers & More,PHILOMATH,TRUE,4/1/2021,4,2021,121885.62,31012.55,1,152898.17
Clackamas,1098,Liquor World,HAPPY VALLEY,TRUE,4/1/2021,4,2021,460421.04,140687.55,1,601108.59
Clackamas,1158,Lake Grove Liquor,LAKE OSWEGO,TRUE,4/1/2021,4,2021,344817.6,26302.5,1,371120.1
Clackamas,1105,Oak Grove Liquor,MILWAUKIE,TRUE,4/1/2021,4,2021,424780.18,31242.2,1,456022.38
Clackamas,1184,O L C C AGENCY 184,WILSONVILLE,TRUE,4/1/2021,4,2021,206552.45,17334.4,1,223886.85
Lincoln,1020,Depoe Bay Liquor Store,DEPOE BAY,TRUE,4/1/2021,4,2021,66968.19,25340.15,1,92308.34
Lincoln,1023,Kenny's  I G A,LINCOLN CITY,TRUE,4/1/2021,4,2021,109390.94,23332.15,1,132723.09
Lincoln,1091,Liquor Outlet,LINCOLN CITY,TRUE,4/1/2021,4,2021,348672.09,66381.7,1,415053.79
Lincoln,1022,O L C C AGENCY 22,NEWPORT,TRUE,4/1/2021,4,2021,360983.9,81842.55,1,442826.45
Lincoln,1284,Rose Lodge Market & Liquor,OTIS,TRUE,4/1/2021,4,2021,46562.55,571.95,1,47134.5
Lincoln,1045,Waldport Liquor Store,WALDPORT,TRUE,4/1/2021,4,2021,121624.2,13899.35,1,135523.55
Linn,1103,Albany Liquor,ALBANY,TRUE,4/1/2021,4,2021,401533.27,18568.2,1,420101.47
Linn,1263,Cork & Bottle Shoppe,ALBANY,TRUE,4/1/2021,4,2021,253599.36,29795.15,1,283394.51
Linn,1267,O L C C AGENCY 267,SCIO,TRUE,4/1/2021,4,2021,39993.75,0,1,39993.75
Marion,1231,Liquor Depot Downtown,SALEM,TRUE,4/1/2021,4,2021,102226.46,53613,1,155839.46
Marion,1141,North Salem Beverage,SALEM,TRUE,4/1/2021,4,2021,305559,29549.3,1,335108.3
Marion,1198,"Battlecreek Liquor Outlet, Inc",SALEM,TRUE,4/1/2021,4,2021,586670.83,28508.85,1,615179.68
Marion,1283,Sunrise Liquor,SALEM,TRUE,4/1/2021,4,2021,293382.71,13768.1,1,307150.81
Marion,1008,Silverton Beverage,SILVERTON,TRUE,4/1/2021,4,2021,201798.38,35195.15,1,236993.53
Marion,1132,Stayton Liquor,STAYTON,TRUE,4/1/2021,4,2021,267941.8,47492.15,1,315433.95
Multnomah,1255,O L C C AGENCY 255,CORBETT,TRUE,4/1/2021,4,2021,22037.9,0,1,22037.9
Multnomah,1186,O L C C AGENCY 186,PORTLAND,TRUE,4/1/2021,4,2021,423257.03,79954.1,1,503211.13
Multnomah,1183,Powell Liquor Store,PORTLAND,TRUE,4/1/2021,4,2021,305283.2,83466.5,1,388749.7
Multnomah,1170,11th Ave Liquor,PORTLAND,TRUE,4/1/2021,4,2021,330489.89,197666,1,528155.89
Multnomah,1155,Hawthorne Spirits Inc,PORTLAND,TRUE,4/1/2021,4,2021,403657.86,82163.25,1,485821.11
Multnomah,1112,Macadam Liquor Store,PORTLAND,TRUE,4/1/2021,4,2021,157230.17,26764.55,1,183994.72
Polk,1282,O L C C AGENCY 282,GRAND RONDE,TRUE,4/1/2021,4,2021,61503.01,2317.75,1,63820.76
Polk,1054,O L C C AGENCY 54,INDEPENDENCE,TRUE,4/1/2021,4,2021,165356.02,19669.35,1,185025.37
Polk,1177,Liquor Depot,SALEM,TRUE,4/1/2021,4,2021,360005.51,84154.65,1,444160.16
Washington,1237,Hyland Hills Liquor,BEAVERTON,TRUE,4/1/2021,4,2021,216374.73,86289.75,1,302664.48
Washington,1250,Murray Scholls Liquor,BEAVERTON,TRUE,4/1/2021,4,2021,404432.69,3885.15,1,408317.84
Washington,1086,Progress Liquor,BEAVERTON,TRUE,4/1/2021,4,2021,285984.65,40947.95,1,326932.6
Yamhill,1039,Amity Market-Sunny,AMITY,TRUE,4/1/2021,4,2021,75230.06,2728.25,1,77958.31
Yamhill,1053,Sheridan Drug,SHERIDAN,TRUE,4/1/2021,4,2021,55322.89,18522.85,1,73845.74
Yamhill,1147,Willamina Liquor Store,WILLAMINA,TRUE,4/1/2021,4,2021,51022.42,1109.35,1,52131.77
Benton,1219,North Albany Spirits Liquor St,ALBANY,TRUE,5/1/2021,5,2021,157888.25,36889.65,1,194777.9
Benton,1194,Cork & Bottle Shoppe,CORVALLIS,TRUE,5/1/2021,5,2021,324207.6,31061.35,1,355268.95
Benton,1228,O L C C AGENCY 228,CORVALLIS,TRUE,5/1/2021,5,2021,331928.88,78692.45,1,410621.33
Benton,1062,Philomath Liquor Mixers & More,PHILOMATH,TRUE,5/1/2021,5,2021,125242.05,29986.15,1,155228.2
Clackamas,1098,Liquor World,HAPPY VALLEY,TRUE,5/1/2021,5,2021,491624.5,131280.6,1,622905.1
Clackamas,1158,Lake Grove Liquor,LAKE OSWEGO,TRUE,5/1/2021,5,2021,354083.07,21568.15,1,375651.22
Clackamas,1105,Oak Grove Liquor,MILWAUKIE,TRUE,5/1/2021,5,2021,458031.85,30805.8,1,488837.65
Clackamas,1184,O L C C AGENCY 184,WILSONVILLE,TRUE,5/1/2021,5,2021,219685.3,11116.5,1,230801.8
Lincoln,1020,Depoe Bay Liquor Store,DEPOE BAY,TRUE,5/1/2021,5,2021,70804.84,24133.1,1,94937.94
Lincoln,1023,Kenny's  I G A,LINCOLN CITY,TRUE,5/1/2021,5,2021,112149.65,20463,1,132612.65
Lincoln,1091,Liquor Outlet,LINCOLN CITY,TRUE,5/1/2021,5,2021,351476.65,59042.7,1,410519.35
Lincoln,1284,Rose Lodge Market & Liquor,OTIS,TRUE,5/1/2021,5,2021,45969.44,567.95,1,46537.39
Lincoln,1024,Mike's Mercantile,TOLEDO,TRUE,5/1/2021,5,2021,58402.62,595.05,1,58997.67
Lincoln,1045,Waldport Liquor Store,WALDPORT,TRUE,5/1/2021,5,2021,126438.5,16734.4,1,143172.9
Linn,1103,Albany Liquor,ALBANY,TRUE,5/1/2021,5,2021,416103.24,19850.75,1,435953.99
Linn,1263,Cork & Bottle Shoppe,ALBANY,TRUE,5/1/2021,5,2021,251792.95,24468.35,1,276261.3
Linn,1267,O L C C AGENCY 267,SCIO,TRUE,5/1/2021,5,2021,46472.13,0,1,46472.13
Marion,1007,Santiam Sports Center,MILL CITY,TRUE,5/1/2021,5,2021,60642.93,172.3,1,60815.23
Marion,1231,Liquor Depot Downtown,SALEM,TRUE,5/1/2021,5,2021,70658.59,36925,1,107583.59
Marion,1017,South Salem Liquor Mart,SALEM,TRUE,5/1/2021,5,2021,303402.55,53579.55,1,356982.1
Marion,1141,North Salem Beverage,SALEM,TRUE,5/1/2021,5,2021,309631.4,29766.3,1,339397.7
Marion,1198,"Battlecreek Liquor Outlet, Inc",SALEM,TRUE,5/1/2021,5,2021,598948.35,27111.9,1,626060.25
Marion,1283,Sunrise Liquor,SALEM,TRUE,5/1/2021,5,2021,310463.25,16968.3,1,327431.55
Marion,1008,Silverton Beverage,SILVERTON,TRUE,5/1/2021,5,2021,211163.7,30773.3,1,241937
Marion,1132,Stayton Liquor,STAYTON,TRUE,5/1/2021,5,2021,278403.4,43018,1,321421.4
Multnomah,1255,O L C C AGENCY 255,CORBETT,TRUE,5/1/2021,5,2021,22169.7,0,1,22169.7
Multnomah,1186,O L C C AGENCY 186,PORTLAND,TRUE,5/1/2021,5,2021,429908.57,68679.2,1,498587.77
Multnomah,1183,Powell Liquor Store,PORTLAND,TRUE,5/1/2021,5,2021,310751.95,73988.15,1,384740.1
Multnomah,1170,11th Ave Liquor,PORTLAND,TRUE,5/1/2021,5,2021,332249.3,230170.5,1,562419.8
Multnomah,1155,Hawthorne Spirits Inc,PORTLAND,TRUE,5/1/2021,5,2021,430045.6,104730.75,1,534776.35
Multnomah,1112,Macadam Liquor Store,PORTLAND,TRUE,5/1/2021,5,2021,153379.21,32850.25,1,186229.46
Polk,1282,O L C C AGENCY 282,GRAND RONDE,TRUE,5/1/2021,5,2021,56478.46,0,1,56478.46
Polk,1054,O L C C AGENCY 54,INDEPENDENCE,TRUE,5/1/2021,5,2021,169538.41,18594.05,1,188132.46
Polk,1177,Liquor Depot,SALEM,TRUE,5/1/2021,5,2021,372763.96,78951.45,1,451715.41
Washington,1237,Hyland Hills Liquor,BEAVERTON,TRUE,5/1/2021,5,2021,223701.51,74109.9,1,297811.41
Washington,1250,Murray Scholls Liquor,BEAVERTON,TRUE,5/1/2021,5,2021,426505.77,1675.75,1,428181.52
Washington,1086,Progress Liquor,BEAVERTON,TRUE,5/1/2021,5,2021,290195.39,35355.3,1,325550.69
Yamhill,1039,Amity Market-Sunny,AMITY,TRUE,5/1/2021,5,2021,75953.3,3144.2,1,79097.5
Yamhill,1053,Sheridan Drug,SHERIDAN,TRUE,5/1/2021,5,2021,53672.45,16413.45,1,70085.9
Yamhill,1147,Willamina Liquor Store,WILLAMINA,TRUE,5/1/2021,5,2021,56587.39,1270.5,1,57857.89
Benton,1219,North Albany Spirits Liquor St,ALBANY,TRUE,6/1/2021,6,2021,151989.65,44776.45,1,196766.1
Benton,1194,Cork & Bottle Shoppe,CORVALLIS,TRUE,6/1/2021,6,2021,325754.75,47914.85,1,373669.6
Benton,1228,O L C C AGENCY 228,CORVALLIS,TRUE,6/1/2021,6,2021,309391.06,81762.5,1,391153.56
Benton,1062,Philomath Liquor Mixers & More,PHILOMATH,TRUE,6/1/2021,6,2021,129445.15,32606.3,1,162051.45
Clackamas,1098,Liquor World,HAPPY VALLEY,TRUE,6/1/2021,6,2021,467214.97,152221.2,1,619436.17
Clackamas,1158,Lake Grove Liquor,LAKE OSWEGO,TRUE,6/1/2021,6,2021,365192.4,24859,1,390051.4
Clackamas,1105,Oak Grove Liquor,MILWAUKIE,TRUE,6/1/2021,6,2021,438259.61,36157.1,1,474416.71
Clackamas,1184,O L C C AGENCY 184,WILSONVILLE,TRUE,6/1/2021,6,2021,205009.31,20569.95,1,225579.26
Lincoln,1020,Depoe Bay Liquor Store,DEPOE BAY,TRUE,6/1/2021,6,2021,54636.18,22554.3,1,77190.48
Lincoln,1091,Liquor Outlet,LINCOLN CITY,TRUE,6/1/2021,6,2021,343887.55,71940.8,1,415828.35
Lincoln,1022,O L C C AGENCY 22,NEWPORT,TRUE,6/1/2021,6,2021,367554.74,97195.8,1,464750.54
Lincoln,1284,Rose Lodge Market & Liquor,OTIS,TRUE,6/1/2021,6,2021,45983.86,412.5,1,46396.36
Lincoln,1045,Waldport Liquor Store,WALDPORT,TRUE,6/1/2021,6,2021,133700.07,18795.2,1,152495.27
Linn,1103,Albany Liquor,ALBANY,TRUE,6/1/2021,6,2021,370085.29,19483.8,1,389569.09
Linn,1263,Cork & Bottle Shoppe,ALBANY,TRUE,6/1/2021,6,2021,236985.55,28663.1,1,265648.65
Linn,1267,O L C C AGENCY 267,SCIO,TRUE,6/1/2021,6,2021,36041.32,0,1,36041.32
Marion,1203,Mt. High Grocery,DETROIT,TRUE,6/1/2021,6,2021,23717.1,0,1,23717.1
Marion,1007,Santiam Sports Center,MILL CITY,TRUE,6/1/2021,6,2021,18060.39,0,1,18060.39
Marion,1231,Liquor Depot Downtown,SALEM,TRUE,6/1/2021,6,2021,118038.98,81375.45,1,199414.43
Marion,1141,North Salem Beverage,SALEM,TRUE,6/1/2021,6,2021,273092,32042.4,1,305134.4
Marion,1198,"Battlecreek Liquor Outlet, Inc",SALEM,TRUE,6/1/2021,6,2021,579599.49,30107.9,1,609707.39
Marion,1283,Sunrise Liquor,SALEM,TRUE,6/1/2021,6,2021,277322.82,10173.45,1,287496.27
Marion,1132,Stayton Liquor,STAYTON,TRUE,6/1/2021,6,2021,271561,44823.25,1,316384.25
Multnomah,1255,O L C C AGENCY 255,CORBETT,TRUE,6/1/2021,6,2021,20756.7,0,1,20756.7
Multnomah,1186,O L C C AGENCY 186,PORTLAND,TRUE,6/1/2021,6,2021,379049.4,92702.28,1,471751.68
Multnomah,1183,Powell Liquor Store,PORTLAND,TRUE,6/1/2021,6,2021,312986.99,93298.6,1,406285.59
Multnomah,1170,11th Ave Liquor,PORTLAND,TRUE,6/1/2021,6,2021,323900.43,267551.3,1,591451.73
Multnomah,1155,Hawthorne Spirits Inc,PORTLAND,TRUE,6/1/2021,6,2021,371964.1,115483.95,1,487448.05
Multnomah,1112,Macadam Liquor Store,PORTLAND,TRUE,6/1/2021,6,2021,153514.08,44908.15,1,198422.23
Polk,1282,O L C C AGENCY 282,GRAND RONDE,TRUE,6/1/2021,6,2021,53312.4,0,1,53312.4
Polk,1054,O L C C AGENCY 54,INDEPENDENCE,TRUE,6/1/2021,6,2021,160907.21,24253.3,1,185160.51
Polk,1177,Liquor Depot,SALEM,TRUE,6/1/2021,6,2021,352265.18,96961.65,1,449226.83
Washington,1237,Hyland Hills Liquor,BEAVERTON,TRUE,6/1/2021,6,2021,212266.59,95713.3,1,307979.89
Washington,1250,Murray Scholls Liquor,BEAVERTON,TRUE,6/1/2021,6,2021,410867.22,1065.35,1,411932.57
Washington,1086,Progress Liquor,BEAVERTON,TRUE,6/1/2021,6,2021,276025.55,37458.55,1,313484.1
Yamhill,1039,Amity Market-Sunny,AMITY,TRUE,6/1/2021,6,2021,69929.46,6588.25,1,76517.71
Yamhill,1053,Sheridan Drug,SHERIDAN,TRUE,6/1/2021,6,2021,52047.76,21386.5,1,73434.26
Yamhill,1147,Willamina Liquor Store,WILLAMINA,TRUE,6/1/2021,6,2021,52126.32,1156.8,1,53283.12
Benton,1219,North Albany Spirits Liquor St,ALBANY,TRUE,7/1/2021,7,2021,156020.2,48598.65,1,204618.85
Benton,1194,Cork & Bottle Shoppe,CORVALLIS,TRUE,7/1/2021,7,2021,310610.15,31967.55,1,342577.7
Benton,1228,O L C C AGENCY 228,CORVALLIS,TRUE,7/1/2021,7,2021,300481.73,80766.95,1,381248.68
Benton,1062,Philomath Liquor Mixers & More,PHILOMATH,TRUE,7/1/2021,7,2021,133308.75,34545.35,1,167854.1
Clackamas,1098,Liquor World,HAPPY VALLEY,TRUE,7/1/2021,7,2021,482920.9,135507.9,1,618428.8
Clackamas,1158,Lake Grove Liquor,LAKE OSWEGO,TRUE,7/1/2021,7,2021,370810.58,21238.6,1,392049.18
Clackamas,1105,Oak Grove Liquor,MILWAUKIE,TRUE,7/1/2021,7,2021,465174.44,32682.05,1,497856.49
Clackamas,1184,O L C C AGENCY 184,WILSONVILLE,TRUE,7/1/2021,7,2021,221257.6,17678.7,1,238936.3
Lincoln,1020,Depoe Bay Liquor Store,DEPOE BAY,TRUE,7/1/2021,7,2021,90176.37,32423.9,1,122600.27
Lincoln,1023,Kenny's  I G A,LINCOLN CITY,TRUE,7/1/2021,7,2021,133131.05,29480.55,1,162611.6
Lincoln,1091,Liquor Outlet,LINCOLN CITY,TRUE,7/1/2021,7,2021,409728.52,95682.05,1,505410.57
Lincoln,1022,O L C C AGENCY 22,NEWPORT,TRUE,7/1/2021,7,2021,415912.3,107804.65,1,523716.95
Lincoln,1284,Rose Lodge Market & Liquor,OTIS,TRUE,7/1/2021,7,2021,49855.52,1018.6,1,50874.12
Lincoln,1045,Waldport Liquor Store,WALDPORT,TRUE,7/1/2021,7,2021,154837.55,23765.85,1,178603.4
Linn,1103,Albany Liquor,ALBANY,TRUE,7/1/2021,7,2021,419657.94,19534.6,1,439192.54
Linn,1263,Cork & Bottle Shoppe,ALBANY,TRUE,7/1/2021,7,2021,245091.4,35389.75,1,280481.15
Linn,1267,O L C C AGENCY 267,SCIO,TRUE,7/1/2021,7,2021,48099.6,0,1,48099.6
Marion,1203,Mt. High Grocery,DETROIT,TRUE,7/1/2021,7,2021,41906,0,1,41906
Marion,1007,Santiam Sports Center,MILL CITY,TRUE,7/1/2021,7,2021,31367.05,278.15,1,31645.2
Marion,1231,Liquor Depot Downtown,SALEM,TRUE,7/1/2021,7,2021,101359.3,74525.75,1,175885.05
Marion,1141,North Salem Beverage,SALEM,TRUE,7/1/2021,7,2021,295103.4,38650.2,1,333753.6
